# Energy(eV)    mu(E)
7653.797455    2.834573e+00
7654.117204    2.834413e+00
7654.436980    2.833050e+00
7654.756785    2.833577e+00
7655.076617    2.832872e+00
7655.396477    2.831546e+00
7655.716364    2.831765e+00
7656.036279    2.830467e+00
7656.356222    2.829852e+00
7656.671193    2.829239e+00
7656.991190    2.828863e+00
7657.311216    2.828670e+00
7657.631269    2.827531e+00
7657.951350    2.826937e+00
7658.271459    2.826599e+00
7658.591595    2.826197e+00
7658.911759    2.824802e+00
7659.231951    2.825324e+00
7659.547167    2.825012e+00
7659.867413    2.824635e+00
7660.187688    2.824029e+00
7660.507990    2.822889e+00
7660.828320    2.824017e+00
7661.148678    2.821368e+00
7661.469064    2.822263e+00
7661.789477    2.821238e+00
7662.109918    2.821301e+00
7662.425379    2.820437e+00
7662.745875    2.819715e+00
7663.066399    2.819494e+00
7663.386951    2.819405e+00
7663.707530    2.819386e+00
7664.028137    2.817583e+00
7664.348772    2.818328e+00
7664.669435    2.817432e+00
7664.990126    2.816250e+00
7665.305833    2.815861e+00
7665.626579    2.815976e+00
7665.947352    2.815354e+00
7666.268153    2.814549e+00
7666.588983    2.814080e+00
7666.909839    2.813700e+00
7667.230724    2.813634e+00
7667.551637    2.813319e+00
7667.872577    2.813497e+00
7668.188530    2.811746e+00
7668.509526    2.811761e+00
7668.830549    2.812007e+00
7669.151600    2.811757e+00
7669.472680    2.810912e+00
7669.793787    2.810042e+00
7670.114921    2.810314e+00
7670.436084    2.809671e+00
7670.757275    2.808490e+00
7671.073474    2.809009e+00
7671.394720    2.808428e+00
7671.715993    2.807411e+00
7672.037295    2.808226e+00
7672.358624    2.806156e+00
7672.679981    2.806379e+00
7673.001367    2.806113e+00
7673.322780    2.805942e+00
7673.644221    2.805808e+00
7673.960666    2.805880e+00
7674.282163    2.804159e+00
7674.603687    2.804404e+00
7674.925239    2.804792e+00
7675.246819    2.804174e+00
7675.568427    2.802843e+00
7675.890062    2.802197e+00
7676.211726    2.802570e+00
7676.533418    2.801650e+00
7676.850110    2.801008e+00
7677.171857    2.801163e+00
7677.493632    2.800030e+00
7677.815435    2.799956e+00
7678.137266    2.799139e+00
7678.459125    2.798292e+00
7678.781012    2.797933e+00
7679.102926    2.797974e+00
7679.424869    2.797374e+00
7679.741808    2.796831e+00
7680.063807    2.796493e+00
7680.385833    2.795178e+00
7680.707887    2.795292e+00
7681.029969    2.794741e+00
7681.352079    2.793785e+00
7681.674216    2.794740e+00
7681.996382    2.792700e+00
7682.318576    2.792542e+00
7682.635763    2.791862e+00
7682.958013    2.791507e+00
7683.280290    2.790604e+00
7683.602596    2.790764e+00
7683.924929    2.789262e+00
7684.247290    2.789195e+00
7684.569680    2.788084e+00
7684.892097    2.788229e+00
7685.214543    2.787670e+00
7685.531977    2.787260e+00
7685.854478    2.786909e+00
7686.177008    2.785862e+00
7686.499565    2.784202e+00
7686.822150    2.784398e+00
7687.144763    2.782869e+00
7687.467404    2.782591e+00
7687.790074    2.782070e+00
7688.112771    2.781641e+00
7688.430453    2.780452e+00
7688.753206    2.779636e+00
7689.075987    2.778357e+00
7689.398797    2.777816e+00
7689.721634    2.777071e+00
7690.044499    2.776480e+00
7690.367392    2.776354e+00
7690.690314    2.775497e+00
7691.013263    2.774071e+00
7691.331194    2.773105e+00
7691.654199    2.772862e+00
7691.977233    2.772635e+00
7692.300294    2.770758e+00
7692.623383    2.770443e+00
7692.946501    2.770260e+00
7693.269647    2.768162e+00
7693.592821    2.768323e+00
7693.916022    2.767426e+00
7694.234202    2.767423e+00
7694.557460    2.766354e+00
7694.880745    2.765573e+00
7695.204059    2.765745e+00
7695.527401    2.763375e+00
7695.850772    2.763749e+00
7696.174170    2.762194e+00
7696.497597    2.762063e+00
7696.821051    2.760632e+00
7697.139479    2.759925e+00
7697.462990    2.760197e+00
7697.786529    2.758519e+00
7698.110095    2.757617e+00
7698.433690    2.758371e+00
7698.757314    2.757191e+00
7699.080965    2.756332e+00
7699.404644    2.756144e+00
7699.728352    2.755344e+00
7700.047029    2.754778e+00
7700.370793    2.753522e+00
7700.694585    2.752584e+00
7701.018405    2.751578e+00
7701.342253    2.751812e+00
7701.666129    2.750098e+00
7701.990034    2.750773e+00
7702.313967    2.748122e+00
7702.637928    2.748162e+00
7702.956854    2.747114e+00
7703.280871    2.746460e+00
7703.604917    2.745237e+00
7703.928990    2.745255e+00
7704.253092    2.744515e+00
7704.577222    2.743944e+00
7704.901380    2.743169e+00
7705.225566    2.742002e+00
7705.549781    2.741494e+00
7705.868957    2.741150e+00
7706.193228    2.739359e+00
7706.517527    2.739020e+00
7706.841854    2.738267e+00
7707.166209    2.737999e+00
7707.490593    2.736769e+00
7707.815005    2.736636e+00
7708.139445    2.736129e+00
7708.463914    2.734569e+00
7708.783340    2.734478e+00
7709.107865    2.732570e+00
7709.432418    2.732322e+00
7709.756999    2.731957e+00
7710.081609    2.731341e+00
7710.406246    2.729991e+00
7710.730913    2.729298e+00
7711.055607    2.728492e+00
7711.380330    2.727298e+00
7711.700006    2.727086e+00
7712.024785    2.725550e+00
7712.349592    2.726167e+00
7712.674428    2.724130e+00
7712.999292    2.724164e+00
7713.324184    2.723541e+00
7713.649105    2.721695e+00
7713.974054    2.722074e+00
7714.299031    2.719985e+00
7714.618958    2.718821e+00
7714.943992    2.719051e+00
7715.269053    2.717557e+00
7715.594144    2.716570e+00
7715.919262    2.715634e+00
7716.244409    2.715482e+00
7716.569584    2.714589e+00
7716.894788    2.713669e+00
7717.220020    2.712837e+00
7717.540198    2.713625e+00
7717.865486    2.711900e+00
7718.190803    2.710288e+00
7718.516148    2.710932e+00
7718.841522    2.709258e+00
7719.166924    2.708948e+00
7719.492354    2.707925e+00
7719.817813    2.708068e+00
7720.143300    2.706746e+00
7720.463729    2.706352e+00
7720.789272    2.705666e+00
7721.114844    2.704701e+00
7721.440445    2.703347e+00
7721.766074    2.703849e+00
7722.091731    2.703186e+00
7722.417416    2.701934e+00
7722.743130    2.701241e+00
7723.068873    2.700744e+00
7723.389554    2.700095e+00
7723.715353    2.699033e+00
7724.041180    2.698450e+00
7724.367036    2.698008e+00
7724.692920    2.696864e+00
7725.018833    2.696503e+00
7725.344774    2.695840e+00
7725.670744    2.695320e+00
7725.996742    2.694640e+00
7726.317674    2.693681e+00
7726.643729    2.692369e+00
7726.969812    2.692329e+00
7727.295924    2.691205e+00
7727.622064    2.690812e+00
7727.948233    2.690540e+00
7728.274430    2.689114e+00
7728.600656    2.689096e+00
7728.926910    2.689199e+00
7729.248094    2.687925e+00
7729.574405    2.687355e+00
7729.900744    2.686336e+00
7730.227112    2.685592e+00
7730.553508    2.685769e+00
7730.879933    2.684847e+00
7731.206387    2.684536e+00
7731.532869    2.684407e+00
7731.859379    2.682546e+00
7732.180816    2.681984e+00
7732.507383    2.682989e+00
7732.833978    2.681716e+00
7733.160603    2.679551e+00
7733.487255    2.679966e+00
7733.813937    2.679250e+00
7734.140647    2.678477e+00
7734.467385    2.677588e+00
7734.794152    2.677588e+00
7735.115841    2.677167e+00
7735.442665    2.675939e+00
7735.769518    2.674067e+00
7736.096399    2.675198e+00
7736.423308    2.674288e+00
7736.750246    2.673414e+00
7737.077213    2.672893e+00
7737.404208    2.672075e+00
7737.731232    2.670654e+00
7738.053174    2.670735e+00
7738.380255    2.669567e+00
7738.707364    2.669890e+00
7739.034502    2.668825e+00
7739.361669    2.668025e+00
7739.688864    2.667667e+00
7740.016088    2.666685e+00
7740.343340    2.665368e+00
7740.670621    2.665716e+00
7740.992817    2.664020e+00
7741.320155    2.663838e+00
7741.647521    2.663392e+00
7741.974916    2.663168e+00
7742.302340    2.661847e+00
7742.629793    2.661760e+00
7742.957274    2.659823e+00
7743.284784    2.660536e+00
7743.612323    2.659421e+00
7743.934772    2.658296e+00
7744.262367    2.658354e+00
7744.589991    2.657784e+00
7744.917644    2.656794e+00
7745.245326    2.656661e+00
7745.573036    2.655407e+00
7745.900775    2.655104e+00
7746.228542    2.654415e+00
7746.556339    2.654170e+00
7746.879041    2.653301e+00
7747.206895    2.652630e+00
7747.534777    2.651846e+00
7747.862688    2.652125e+00
7748.190627    2.651250e+00
7748.518595    2.649731e+00
7748.846592    2.650003e+00
7749.174618    2.649421e+00
7749.502672    2.648664e+00
7749.825629    2.647782e+00
7750.153741    2.647416e+00
7750.481881    2.646394e+00
7750.810050    2.644933e+00
7751.138248    2.645292e+00
7751.466474    2.644953e+00
7751.794729    2.643796e+00
7752.123013    2.643481e+00
7752.451326    2.643039e+00
7752.774537    2.641574e+00
7753.102907    2.641322e+00
7753.431306    2.640088e+00
7753.759733    2.639555e+00
7754.088190    2.639747e+00
7754.416675    2.639000e+00
7754.745189    2.638131e+00
7755.073731    2.637728e+00
7755.402303    2.636771e+00
7755.725769    2.636529e+00
7756.054397    2.636282e+00
7756.383055    2.635676e+00
7756.711741    2.634804e+00
7757.040456    2.633641e+00
7757.369200    2.633032e+00
7757.697973    2.632173e+00
7758.026775    2.631403e+00
7758.355605    2.630774e+00
7758.679326    2.630687e+00
7759.008214    2.629731e+00
7759.337130    2.628908e+00
7759.666076    2.628254e+00
7759.995050    2.627578e+00
7760.324053    2.626676e+00
7760.653085    2.626124e+00
7760.982146    2.625333e+00
7761.311236    2.624698e+00
7761.635212    2.623653e+00
7761.964359    2.623619e+00
7762.293535    2.622500e+00
7762.622740    2.621290e+00
7762.951973    2.621346e+00
7763.281236    2.619777e+00
7763.610528    2.619258e+00
7763.939848    2.618189e+00
7764.269197    2.618086e+00
7764.593429    2.617363e+00
7764.922836    2.616018e+00
7765.252271    2.615238e+00
7765.581736    2.614298e+00
7765.911229    2.614045e+00
7766.240752    2.612094e+00
7766.570303    2.612518e+00
7766.899884    2.612057e+00
7767.229493    2.611315e+00
7767.553980    2.610396e+00
7767.883647    2.609965e+00
7768.213343    2.608971e+00
7768.543067    2.607584e+00
7768.872821    2.607351e+00
7769.202603    2.607376e+00
7769.532415    2.605706e+00
7769.862255    2.605147e+00
7770.192125    2.604786e+00
7770.516868    2.603795e+00
7770.846795    2.603205e+00
7771.176751    2.602704e+00
7771.506736    2.602155e+00
7771.836750    2.601316e+00
7772.166793    2.601406e+00
7772.496865    2.599918e+00
7772.826966    2.599646e+00
7773.157096    2.599040e+00
7773.482096    2.597796e+00
7773.812283    2.596623e+00
7774.142500    2.597103e+00
7774.472746    2.596066e+00
7774.803020    2.595835e+00
7775.133324    2.594384e+00
7775.463657    2.594050e+00
7775.794018    2.592588e+00
7776.124409    2.592738e+00
7776.449666    2.591016e+00
7776.780114    2.590052e+00
7777.110592    2.590476e+00
7777.441098    2.589240e+00
7777.771634    2.589263e+00
7778.102198    2.588566e+00
7778.432792    2.588121e+00
7778.763415    2.587257e+00
7779.094067    2.586751e+00
7779.419581    2.585907e+00
7779.750290    2.584835e+00
7780.081029    2.584513e+00
7780.411797    2.583624e+00
7780.742594    2.583400e+00
7781.073420    2.583309e+00
7781.404275    2.582382e+00
7781.735159    2.581766e+00
7782.066072    2.580677e+00
7782.391843    2.580183e+00
7782.722814    2.579981e+00
7783.053815    2.578851e+00
7783.384844    2.577886e+00
7783.715902    2.578048e+00
7784.046990    2.578056e+00
7784.378107    2.576405e+00
7784.709253    2.575792e+00
7785.040428    2.575641e+00
7785.366457    2.574723e+00
7785.697689    2.574230e+00
7786.028952    2.573723e+00
7786.360243    2.573293e+00
7786.691563    2.572925e+00
7787.022913    2.572137e+00
7787.354291    2.571757e+00
7787.685699    2.570798e+00
7788.017136    2.570405e+00
7788.343423    2.569205e+00
7788.674918    2.567804e+00
7789.006442    2.567903e+00
7789.337996    2.566770e+00
7789.669578    2.566670e+00
7790.001190    2.566372e+00
7790.332831    2.565616e+00
7790.664501    2.564565e+00
7790.996200    2.564157e+00
7791.322746    2.563870e+00
7791.654503    2.563352e+00
7791.986290    2.563381e+00
7792.318105    2.561083e+00
7792.649950    2.561480e+00
7792.981825    2.560110e+00
7793.313728    2.559507e+00
7793.645661    2.558923e+00
7793.977623    2.558610e+00
7794.304427    2.558329e+00
7794.636447    2.558074e+00
7794.968496    2.556879e+00
7795.300575    2.556726e+00
7795.632683    2.555333e+00
7795.964820    2.555967e+00
7796.296986    2.555673e+00
7796.629182    2.554423e+00
7796.961407    2.554450e+00
7797.288470    2.553200e+00
7797.620753    2.553500e+00
7797.953065    2.553309e+00
7798.285407    2.551877e+00
7798.617778    2.551750e+00
7798.950178    2.550241e+00
7799.282608    2.550717e+00
7799.615067    2.550025e+00
7799.947555    2.549318e+00
7800.274877    2.548467e+00
7800.607423    2.547701e+00
7800.939999    2.547631e+00
7801.272604    2.546602e+00
7801.605239    2.545927e+00
7801.937903    2.546076e+00
7802.270596    2.545171e+00
7802.603318    2.544306e+00
7802.936070    2.544038e+00
7803.263651    2.542783e+00
7803.596461    2.541756e+00
7803.929301    2.542091e+00
7804.262170    2.540168e+00
7804.595068    2.541158e+00
7804.927995    2.539811e+00
7805.260952    2.539348e+00
7805.593939    2.539865e+00
7805.926954    2.538474e+00
7806.254796    2.538846e+00
7806.587870    2.537367e+00
7806.920973    2.537509e+00
7807.254106    2.536332e+00
7807.587268    2.536332e+00
7807.920460    2.536077e+00
7808.253681    2.534687e+00
7808.586931    2.533805e+00
7808.920211    2.533081e+00
7809.248312    2.533342e+00
7809.581651    2.532905e+00
7809.915018    2.532807e+00
7810.248416    2.531717e+00
7810.581842    2.531221e+00
7810.915298    2.531204e+00
7811.248784    2.529855e+00
7811.582299    2.529859e+00
7811.915843    2.528262e+00
7812.244205    2.527893e+00
7812.577808    2.527485e+00
7812.911440    2.527210e+00
7813.245102    2.526343e+00
7813.578793    2.525702e+00
7813.912514    2.524840e+00
7814.246264    2.524017e+00
7814.580044    2.524192e+00
7814.913853    2.522955e+00
7815.242476    2.522817e+00
7815.576343    2.522271e+00
7815.910241    2.521030e+00
7816.244167    2.521040e+00
7816.578124    2.520097e+00
7816.912109    2.518626e+00
7817.246125    2.518273e+00
7817.580170    2.517682e+00
7817.914244    2.517147e+00
7818.243127    2.516396e+00
7818.577260    2.516396e+00
7818.911423    2.515259e+00
7819.245615    2.515290e+00
7819.579836    2.514616e+00
7819.914088    2.513839e+00
7820.248368    2.513139e+00
7820.582678    2.512626e+00
7820.917018    2.511946e+00
7821.246163    2.511529e+00
7821.580561    2.510878e+00
7821.914989    2.510508e+00
7822.249447    2.509741e+00
7822.583934    2.509560e+00
7822.918451    2.508308e+00
7823.252997    2.507696e+00
7823.587573    2.507192e+00
7823.922179    2.506264e+00
7824.251585    2.506198e+00
7824.586249    2.504572e+00
7824.920943    2.504834e+00
7825.255667    2.504570e+00
7825.590420    2.504454e+00
7825.925203    2.503244e+00
7826.260015    2.502212e+00
7826.594857    2.501301e+00
7826.929729    2.501338e+00
7827.259397    2.500547e+00
7827.594327    2.500549e+00
7827.929288    2.498733e+00
7828.264277    2.498447e+00
7828.599297    2.497487e+00
7828.934346    2.497694e+00
7829.269424    2.497377e+00
7829.604533    2.496179e+00
7829.939671    2.495242e+00
7830.269601    2.494916e+00
7830.604798    2.494208e+00
7830.940025    2.493379e+00
7831.275281    2.493317e+00
7831.610567    2.492640e+00
7831.945882    2.492812e+00
7832.281228    2.491741e+00
7832.616603    2.490423e+00
7832.952007    2.490554e+00
7833.282200    2.489036e+00
7833.617664    2.488782e+00
7833.953157    2.488834e+00
7834.288681    2.488589e+00
7834.624233    2.487206e+00
7834.959816    2.486996e+00
7835.295428    2.485676e+00
7835.631070    2.485468e+00
7835.966742    2.485070e+00
7836.297198    2.483975e+00
7836.632928    2.483984e+00
7836.968689    2.483803e+00
7837.304479    2.483141e+00
7837.640299    2.481741e+00
7837.976149    2.481216e+00
7838.312028    2.481319e+00
7838.647938    2.480037e+00
7838.983877    2.479908e+00
7839.314596    2.478802e+00
7839.650594    2.478093e+00
7839.986622    2.477386e+00
7840.322679    2.476302e+00
7840.658767    2.476100e+00
7840.994884    2.475503e+00
7841.331031    2.474751e+00
7841.667208    2.474182e+00
7842.003415    2.473863e+00
7842.334397    2.473074e+00
7842.670663    2.472514e+00
7843.006959    2.471574e+00
7843.343284    2.471169e+00
7843.679640    2.470740e+00
7844.016025    2.470036e+00
7844.352440    2.469192e+00
7844.688884    2.468306e+00
7845.025359    2.467513e+00
7845.356605    2.466569e+00
7845.693139    2.466412e+00
7846.029703    2.465857e+00
7846.366297    2.466640e+00
7846.702920    2.464506e+00
7847.039573    2.464159e+00
7847.376257    2.463038e+00
7847.712970    2.463496e+00
7848.049712    2.462826e+00
7848.381223    2.461919e+00
7848.718025    2.460648e+00
7849.054857    2.460138e+00
7849.391719    2.460029e+00
7849.728611    2.459118e+00
7850.065533    2.457993e+00
7850.402485    2.457580e+00
7850.739466    2.457322e+00
7851.076478    2.457235e+00
7851.408253    2.455293e+00
7851.745323    2.454636e+00
7852.082424    2.455192e+00
7852.419555    2.454108e+00
7852.756716    2.453209e+00
7853.093906    2.452211e+00
7853.431127    2.451600e+00
7853.768377    2.451250e+00
7854.105658    2.450113e+00
7854.437697    2.449541e+00
7854.775037    2.449000e+00
7855.112407    2.449290e+00
7855.449807    2.448010e+00
7855.787236    2.447481e+00
7856.124696    2.446341e+00
7856.462186    2.446228e+00
7856.799705    2.445578e+00
7857.137255    2.445122e+00
7857.469560    2.443734e+00
7857.807169    2.443426e+00
7858.144808    2.442916e+00
7858.482477    2.442420e+00
7858.820176    2.441356e+00
7859.157905    2.440478e+00
7859.495665    2.440490e+00
7859.833454    2.439083e+00
7860.171273    2.438958e+00
7860.503843    2.437779e+00
7860.841722    2.436852e+00
7861.179630    2.436497e+00
7861.517569    2.436269e+00
7861.855538    2.435206e+00
7862.193537    2.433809e+00
7862.531566    2.433869e+00
7862.869625    2.433501e+00
7863.207714    2.432643e+00
7863.540550    2.432287e+00
7863.878698    2.430713e+00
7864.216877    2.431199e+00
7864.555086    2.429803e+00
7864.893325    2.429671e+00
7865.231594    2.428484e+00
7865.569893    2.428273e+00
7865.908222    2.426916e+00
7866.246581    2.425725e+00
7866.579683    2.425012e+00
7866.918102    2.424665e+00
7867.256551    2.424161e+00
7867.595030    2.423160e+00
7867.933540    2.423081e+00
7868.272079    2.422430e+00
7868.610648    2.421488e+00
7868.949248    2.421209e+00
7869.287878    2.420405e+00
7869.621246    2.419919e+00
7869.959935    2.419146e+00
7870.298655    2.418223e+00
7870.637405    2.417610e+00
7870.976185    2.417031e+00
7871.314995    2.415838e+00
7871.653835    2.415649e+00
7871.992705    2.414666e+00
7872.331606    2.414259e+00
7872.665241    2.414095e+00
7873.004201    2.412951e+00
7873.343192    2.412438e+00
7873.682212    2.411887e+00
7874.021263    2.410973e+00
7874.360345    2.410519e+00
7874.699456    2.410582e+00
7875.038597    2.409318e+00
7875.377769    2.408001e+00
7875.711671    2.407776e+00
7876.050902    2.406984e+00
7876.390164    2.406290e+00
7876.729456    2.406449e+00
7877.068779    2.405075e+00
7877.408131    2.404394e+00
7877.747514    2.404094e+00
7878.086927    2.403239e+00
7878.426370    2.403039e+00
7878.760539    2.401798e+00
7879.100042    2.401351e+00
7879.439575    2.401097e+00
7879.779139    2.399787e+00
7880.118733    2.398078e+00
7880.458357    2.398357e+00
7880.798012    2.397150e+00
7881.137696    2.397066e+00
7881.477411    2.396625e+00
7881.811848    2.395649e+00
7882.151623    2.394978e+00
7882.491428    2.394920e+00
7882.831264    2.393985e+00
7883.171129    2.392906e+00
7883.511026    2.392607e+00
7883.850952    2.392589e+00
7884.190909    2.391741e+00
7884.530896    2.391067e+00
7884.865600    2.390825e+00
7885.205648    2.389847e+00
7885.545725    2.388774e+00
7885.885833    2.387992e+00
7886.225971    2.388302e+00
7886.566140    2.386591e+00
7886.906339    2.386671e+00
7887.246568    2.386171e+00
7887.586827    2.386013e+00
7887.921800    2.385420e+00
7888.262120    2.385431e+00
7888.602470    2.383958e+00
7888.942850    2.383294e+00
7889.283261    2.382355e+00
7889.623702    2.381279e+00
7889.964174    2.381246e+00
7890.304675    2.380595e+00
7890.645208    2.380224e+00
7890.980449    2.378809e+00
7891.321041    2.378273e+00
7891.661664    2.377940e+00
7892.002318    2.377088e+00
7892.343001    2.376181e+00
7892.683716    2.375840e+00
7893.024460    2.374815e+00
7893.365235    2.374042e+00
7893.706040    2.373624e+00
7894.041550    2.373319e+00
7894.382416    2.372838e+00
7894.723312    2.371822e+00
7895.064239    2.371920e+00
7895.405196    2.370341e+00
7895.746183    2.370713e+00
7896.087201    2.369426e+00
7896.428249    2.368764e+00
7896.769328    2.368254e+00
7897.105107    2.367835e+00
7897.446247    2.366594e+00
7897.787416    2.367030e+00
7898.128616    2.365546e+00
7898.469847    2.364960e+00
7898.811108    2.364634e+00
7899.152400    2.364371e+00
7899.493722    2.363627e+00
7899.835074    2.362491e+00
7900.171123    2.362051e+00
7900.512536    2.360949e+00
7900.853979    2.360666e+00
7901.195453    2.360820e+00
7901.536958    2.359807e+00
7901.878493    2.358999e+00
7902.220058    2.357988e+00
7902.561654    2.357832e+00
7902.903281    2.357143e+00
7903.239599    2.356897e+00
7903.581286    2.355385e+00
7903.923004    2.355256e+00
7904.264752    2.354634e+00
7904.606531    2.353770e+00
7904.948340    2.353392e+00
7905.290180    2.352895e+00
7905.632051    2.351159e+00
7905.973952    2.351163e+00
7906.310540    2.350379e+00
7906.652502    2.349813e+00
7906.994494    2.349461e+00
7907.336517    2.349098e+00
7907.678570    2.348133e+00
7908.020654    2.348034e+00
7908.362768    2.347121e+00
7908.704913    2.345785e+00
7909.047089    2.345747e+00
7909.383948    2.345981e+00
7909.726185    2.344841e+00
7910.068452    2.343540e+00
7910.410749    2.344217e+00
7910.753077    2.342611e+00
7911.095436    2.342599e+00
7911.437826    2.341661e+00
7911.780246    2.340789e+00
7912.122696    2.340959e+00
7912.459826    2.340263e+00
7912.802338    2.339599e+00
7913.144880    2.339031e+00
7913.487453    2.338127e+00
7913.830056    2.337752e+00
7914.172690    2.337317e+00
7914.515355    2.336948e+00
7914.858050    2.335795e+00
7915.200776    2.336380e+00
7915.538177    2.335013e+00
7915.880964    2.334466e+00
7916.223782    2.334395e+00
7916.566630    2.332424e+00
7916.909509    2.332001e+00
7917.252419    2.331471e+00
7917.595359    2.331001e+00
7917.938330    2.330599e+00
7918.281332    2.329127e+00
7918.619005    2.329172e+00
7918.962067    2.328142e+00
7919.305161    2.327746e+00
7919.648285    2.327569e+00
7919.991440    2.326430e+00
7920.334625    2.325966e+00
7920.677842    2.325017e+00
7921.021089    2.324298e+00
7921.364366    2.324168e+00
7921.702311    2.322735e+00
7922.045649    2.322899e+00
7922.389019    2.322142e+00
7922.732419    2.321856e+00
7923.075850    2.321129e+00
7923.419312    2.320721e+00
7923.762805    2.319684e+00
7924.106328    2.319154e+00
7924.449882    2.318259e+00
7924.788099    2.318918e+00
7925.131714    2.317303e+00
7925.475360    2.316341e+00
7925.819037    2.316906e+00
7926.162744    2.316051e+00
7926.506483    2.315179e+00
7926.850252    2.314646e+00
7927.194052    2.314903e+00
7927.537883    2.313898e+00
7927.876371    2.313444e+00
7928.220263    2.312856e+00
7928.564186    2.311745e+00
7928.908140    2.311660e+00
7929.252124    2.310445e+00
7929.596140    2.310341e+00
7929.940186    2.309173e+00
7930.284263    2.308859e+00
7930.628371    2.308160e+00
7930.967132    2.307567e+00
7931.311301    2.307147e+00
7931.655501    2.306126e+00
7931.999732    2.305739e+00
7932.343994    2.304328e+00
7932.688286    2.304519e+00
7933.032610    2.303997e+00
7933.376964    2.303262e+00
7933.721349    2.303135e+00
7934.060383    2.301856e+00
7934.404830    2.301997e+00
7934.749307    2.301816e+00
7935.093816    2.301041e+00
7935.438355    2.300422e+00
7935.782925    2.299676e+00
7936.127526    2.299555e+00
7936.472158    2.298828e+00
7936.816821    2.298045e+00
7937.156129    2.297155e+00
7937.500853    2.296137e+00
7937.845608    2.296714e+00
7938.190394    2.295308e+00
7938.535211    2.295344e+00
7938.880059    2.294912e+00
7939.224938    2.294350e+00
7939.569848    2.294075e+00
7939.914789    2.292791e+00
7940.254371    2.292773e+00
7940.599373    2.292169e+00
7940.944406    2.291508e+00
7941.289471    2.291119e+00
7941.634566    2.291020e+00
7941.979692    2.290307e+00
7942.324850    2.289085e+00
7942.670038    2.288822e+00
7943.015257    2.288442e+00
7943.355113    2.287509e+00
7943.700393    2.286720e+00
7944.045705    2.286871e+00
7944.391048    2.285729e+00
7944.736422    2.286033e+00
7945.081826    2.284264e+00
7945.427262    2.284060e+00
7945.772729    2.283896e+00
7946.118227    2.283005e+00
7946.458357    2.282163e+00
7946.803917    2.282165e+00
7947.149507    2.281008e+00
7947.495129    2.280734e+00
7947.840781    2.280133e+00
7948.186465    2.279614e+00
7948.532180    2.278996e+00
7948.877926    2.278650e+00
7949.223703    2.277558e+00
7949.564107    2.277436e+00
7949.909946    2.277429e+00
7950.255816    2.275724e+00
7950.601716    2.275950e+00
7950.947648    2.275451e+00
7951.293611    2.274483e+00
7951.639605    2.273983e+00
7951.985630    2.273670e+00
7952.331687    2.272973e+00
7952.672366    2.272506e+00
7953.018484    2.272358e+00
7953.364633    2.271249e+00
7953.710814    2.270604e+00
7954.057025    2.269861e+00
7954.403268    2.269750e+00
7954.749541    2.268735e+00
7955.095846    2.268284e+00
7955.442182    2.267601e+00
7955.783137    2.267089e+00
7956.129535    2.266888e+00
7956.475964    2.266201e+00
7956.822424    2.264797e+00
7957.168915    2.264082e+00
7957.515438    2.263994e+00
7957.861991    2.262969e+00
7958.208576    2.263227e+00
7958.555192    2.262027e+00
7958.896423    2.261333e+00
7959.243100    2.261198e+00
7959.589809    2.259315e+00
7959.936550    2.259588e+00
7960.283321    2.259573e+00
7960.630124    2.258306e+00
7960.976958    2.257845e+00
7961.323823    2.256777e+00
7961.670719    2.257000e+00
7962.012226    2.256101e+00
7962.359184    2.255540e+00
7962.706174    2.255942e+00
7963.053194    2.254600e+00
7963.400246    2.254385e+00
7963.747330    2.252910e+00
7964.094444    2.252552e+00
7964.441590    2.252236e+00
7964.788767    2.251220e+00
7965.130550    2.251922e+00
7965.477789    2.250616e+00
7965.825059    2.249687e+00
7966.172361    2.249938e+00
7966.519694    2.249730e+00
7966.867058    2.248820e+00
7967.214453    2.248167e+00
7967.561880    2.247480e+00
7967.909338    2.246986e+00
7968.251398    2.246357e+00
7968.598918    2.245529e+00
7968.946469    2.245251e+00
7969.294052    2.244566e+00
7969.641666    2.243726e+00
7969.989312    2.242832e+00
7970.336988    2.242273e+00
7970.684697    2.242236e+00
7971.032436    2.242030e+00
7971.374773    2.240621e+00
7971.722574    2.239966e+00
7972.070407    2.239648e+00
7972.418271    2.239339e+00
7972.766167    2.238893e+00
7973.114094    2.238037e+00
7973.462052    2.237150e+00
7973.810042    2.237361e+00
7974.158063    2.236158e+00
7974.500677    2.236248e+00
7974.848761    2.235509e+00
7975.196875    2.235245e+00
7975.545021    2.233592e+00
7975.893199    2.233651e+00
7976.241408    2.232636e+00
7976.589648    2.232714e+00
7976.937920    2.232328e+00
7977.286223    2.231756e+00
7977.629115    2.231765e+00
7977.977480    2.230292e+00
7978.325877    2.230340e+00
7978.674306    2.229800e+00
7979.022765    2.228895e+00
7979.371256    2.228341e+00
7979.719779    2.227959e+00
7980.068333    2.227607e+00
7980.416919    2.226728e+00
7980.760088    2.225974e+00
7981.108736    2.225790e+00
7981.457416    2.224770e+00
7981.806127    2.224499e+00
7982.154869    2.223763e+00
7982.503643    2.223093e+00
7982.852448    2.222734e+00
7983.201285    2.221670e+00
7983.550153    2.220982e+00
7983.893601    2.220044e+00
7984.242532    2.220204e+00
7984.591494    2.218647e+00
7984.940488    2.218574e+00
7985.289513    2.217286e+00
7985.638570    2.217257e+00
7985.987658    2.217008e+00
7986.336778    2.216270e+00
